"points","text","img","url"
"410","KATIE LOXTON MYLA DAY BAG (KLB426)","http://www.mcfina.co.uk/Icons/iHBKALO0000G006a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HBKALO0000G006"
"420","LINKS OF LONDON LUCKY CATCH SHELL CHARM","http://www.mcfina.co.uk/Icons/iSTLILO0000G037a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STLILO0000G037"
"420","JOSEPH JOSEPH CHOPPING BOARDS","http://www.mcfina.co.uk/Icons/iCWJOSE0000G026a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWJOSE0000G026"
"420","SEKONDA MENS STAINLESS STEEL MESH WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G115a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G115"
"420","SEKONDA EDITIONS LADIES BLUE STRAP WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G119a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G119"
"420","LINKS OF LONDON KEEPSAKES HEART PADLOCK CHARM","http://www.mcfina.co.uk/Icons/iSTLILO0000G029a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STLILO0000G029"
"420","LINKS OF LONDON SNOWFLAKE CHARM","http://www.mcfina.co.uk/Icons/iSTLILO0000G038a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STLILO0000G038"
"425","LADIES SILVER CROSS OVER RING","http://www.mcfina.co.uk/Icons/iSTGECK0000G094a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G094"
"425","ROYAL SCOT CRYSTAL DAISY TALL VASE 25CM","http://www.mcfina.co.uk/Icons/iGLRSCL0000G040a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GLRSCL0000G040"
"430","SAMSONITE ATTACK SLG BILLFOLD WALLET - BROWN","http://www.mcfina.co.uk/Icons/iLEAIML0000G045a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LEAIML0000G045"
"430","KATIE LOXTON HARPER TOTE BAG","http://www.mcfina.co.uk/Icons/iHBKALO0000G007a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HBKALO0000G007"
"440","SONY BLACK WIRELESS HEADPHONES","http://www.mcfina.co.uk/Icons/iELELFI0000G048a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELFI0000G048"
"440","ELEMENTS ROSE GOLD PLATED TRIANGLE NECKLACE","http://www.mcfina.co.uk/Icons/iGPGECK0000G001a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPGECK0000G001"
"440","KATIE LOXTON LUCIE OVERLAPPING TOTE BAG","http://www.mcfina.co.uk/Icons/iHBKALO0000G008a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HBKALO0000G008"
"450","SEKONDA GENTS WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G092a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G092"
"450","MEN'S DAY DATE BRACELET STRAP WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G103a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G103"
"450","BOWL DARTINGTON CRYSTAL","http://www.mcfina.co.uk/Icons/iBOWL13a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/BOWL13"
"450","CROSS EDGE ROLLER BALL","http://www.mcfina.co.uk/Icons/iPNATCL0000G016a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/PNATCL0000G016"
"450","FRED BENNETT ROUND BLACK ONYX CUFFLINKS","http://www.mcfina.co.uk/Icons/iSSGECK0000G019a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSGECK0000G019"
"450","SAMSONITE SMALL REWIND BACKPACK IN DARK BLUE","http://www.mcfina.co.uk/Icons/iLUAIML0000G205a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G205"
"450","SAMSONITE REWIND BACKPACK SMALL IN BLACK","http://www.mcfina.co.uk/Icons/iLUAIML0000G213a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G213"
"450","SWAROVSKI SUMMERSET HOOP PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iSPSWUK0000G034a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G034"
"450","SWAROVSKI SOLITAIRE PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iSPSWUK0000G035a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G035"
"450","ELEMENTS SILVER MULTI LEAF NECKLACE","http://www.mcfina.co.uk/Icons/iSTGECK0000G117a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G117"
"450","SWAROVSKI CREATIVITY CIRCLE PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iSTSWUK0000G010a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STSWUK0000G010"
"450","SWARVOSKI RHODIUM PLATED EARINGS","http://www.mcfina.co.uk/Icons/iSPSWUK0000G065a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G065"
"450","ELEMENTS SILVER ORGANIC OUTLINE NECKLACE","http://www.mcfina.co.uk/Icons/iSTGECK0000G116a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G116"
"460","JOSEPH JOSEPH EXTEND EXPANDABLE DISH DRAINER","http://www.mcfina.co.uk/Icons/iCWJOSE0000G052a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWJOSE0000G052"
"470","REMINGTON SENSITIVE SHAVER","http://www.mcfina.co.uk/Icons/iHEELFI0000G035a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HEELFI0000G035"
"480","LE CREUSET CAFETIERE WITH METAL PRESS","http://www.mcfina.co.uk/Icons/iCWLCUL0000G118a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWLCUL0000G118"
"480","LE CREUSET CLASSIC SALT AND PEPPER MILLS","http://www.mcfina.co.uk/Icons/iCWLCUL0000G134a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWLCUL0000G134"
"490","SAMSONITE SUCCESS WALLET IN BLACK","http://www.mcfina.co.uk/Icons/iLEAIML0000G024a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LEAIML0000G024"
"490","FOSSIL GENTS MULTI WRAP BRACELET","http://www.mcfina.co.uk/Icons/iLEGOMU0000G037a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LEGOMU0000G037"
"490","FOSSIL LADIES STAINLESS STEEL BANGLE","http://www.mcfina.co.uk/Icons/iSSGOMU0000G123a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSGOMU0000G123"
"490","SAMSONITE STAR WARS BACKPACK","http://www.mcfina.co.uk/Icons/iLUAIML0000G227a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G227"
"490","SWAROVSKI CIRCLE PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iSPSWUK0000G055a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G055"
"490","SAMSONITE KARISSA LTH SLG LARGE WALLET","http://www.mcfina.co.uk/Icons/iLEAIML0000G038a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LEAIML0000G038"
"490","SWAROVSKI LUCKILY HAMSA HAND NECKLACE, WHITE","http://www.mcfina.co.uk/Icons/iSPSWUK0000G063a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G063"
"490","TANKARD ARTHUR PRICE PEWTER","http://www.mcfina.co.uk/Icons/iTANKARD10a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/TANKARD10"
"499","VILLEROY AND BOCH FLOW SALAD BOWL","http://www.mcfina.co.uk/Icons/iCHVBUL0000G020a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CHVBUL0000G020"
"500","WILSON STAFF DX3 SOFT 2X12PK","http://www.mcfina.co.uk/Icons/iSOAMSP0000G084a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SOAMSP0000G084"
"500","SERVING TRAY QUEEN ANNE SILVER PLATED","http://www.mcfina.co.uk/Icons/iSPQATL0000G007a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPQATL0000G007"
"500","32CM RECTANGULAR DISH - VOLCANIC","http://www.mcfina.co.uk/Icons/iCWLCUL0000G097a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWLCUL0000G097"
"500","GECKO CHRYSOLITE SWAROVSKI ELEMENTS PENDANT","http://www.mcfina.co.uk/Icons/iSTGECK0000G053a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G053"
"500","LINKS OF LONDON MINI BELCHER BRACELET","http://www.mcfina.co.uk/Icons/iSTLILO0000G004a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STLILO0000G004"
"500","KARCHER WV2 WINDOW VACUUM CLEANER","http://www.mcfina.co.uk/Icons/iTOEPEI0000G006a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/TOEPEI0000G006"
"500","SWAROVSKI BEACH BAG AND BEACH TOWEL","http://www.mcfina.co.uk/Icons/iHBSWUK0000G001a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HBSWUK0000G001"
"500","SEKONDA  LADIES ROSE GOLD BRACELET WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G108a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G108"
"500","KATIE LOXTON FLORRIE STONE DAY BAG","http://www.mcfina.co.uk/Icons/iHBKALO0000G005a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HBKALO0000G005"
"500","SEKONDA LADIES STARFALL WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G120a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G120"
"500","ELEVATE CAROUSEL TOOL SET","http://www.mcfina.co.uk/Icons/iCWJOSE0000G025a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWJOSE0000G025"
"500","32CM RECTANGULAR DISH IN BLACK","http://www.mcfina.co.uk/Icons/iCWLCUL0000G096a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWLCUL0000G096"
"500","LINKS OF LONDON SLIM HEART CHARM","http://www.mcfina.co.uk/Icons/iSTLILO0000G021a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STLILO0000G021"
"500","SONY WHCH500B WIRELESS HEADPHONES GREY","http://www.mcfina.co.uk/Icons/iELELFI0000G055a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELFI0000G055"
"510","SET OF THREE YANKEE CANDLES","http://www.mcfina.co.uk/Icons/iCDYACA0000G009a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CDYACA0000G009"
"520","SERVING TRAY QUEEN ANNE SILVER PLATED","http://www.mcfina.co.uk/Icons/iSERVINGTRAY2a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SERVINGTRAY2"
"525","PLAIN ROUND CUFFLINKS","http://www.mcfina.co.uk/Icons/iSTGECK0000G093a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G093"
"530","SAMSONITE NETWORK 3 LAPTOP BAG IN CHARCOAL","http://www.mcfina.co.uk/Icons/iLUAIML0000G246a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G246"
"530","SAMSONITE GUARDIT 2.0, 14.1 INCH LAPTOP BACKPACK","http://www.mcfina.co.uk/Icons/iLUAIML0000G262a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G262"
"537","MENS WAVY DESIGN CUFFLINKS","http://www.mcfina.co.uk/Icons/iSTGECK0000G092a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G092"
"540","MEI TAI ASIAN TRADITIONAL BABY CARRIER","http://www.mcfina.co.uk/Icons/iOALAMI0000G018a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/OALAMI0000G018"
"540","SWAROVSKI ALICE KEY RING","http://www.mcfina.co.uk/Icons/iSPSWUK0000G023a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G023"
"550","SANDISK CLIP SPORT 8 GB MP3 PLAYER","http://www.mcfina.co.uk/Icons/iELELPR0000G178a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELPR0000G178"
"550","PGA TOUR PUTTING GREEN","http://www.mcfina.co.uk/Icons/iSOGOLF0000G035a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SOGOLF0000G035"
"564","DRAPER BICYCLE CHAIN CLEANING &amp; HEX KEY SET","http://www.mcfina.co.uk/Icons/iTODRAP0000G119a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/TODRAP0000G119"
"570","FOSSIL ROSE GOLD PLATED NECKLACE WITH CHARMS","http://www.mcfina.co.uk/Icons/iGPGOMU0000G002a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPGOMU0000G002"
"570","SAMSONITE GUARDIT 2.0 17.3 INCH BRIEFCASE","http://www.mcfina.co.uk/Icons/iLUAIML0000G266a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G266"
"575","GECKO CLEAR CZ SQUARE CHANNEL SET BANGLE","http://www.mcfina.co.uk/Icons/iSTGECK0000G122a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G122"
"575","SANDRINGHAM SET OF 2 GOBLETS","http://www.mcfina.co.uk/Icons/iGLRSCL0000G029a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GLRSCL0000G029"
"580","SWAROVSKI CIRCLE PENDANT","http://www.mcfina.co.uk/Icons/iSPSWUK0000G054a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G054"
"580","SWAROVSKI LILIA NECKLACE","http://www.mcfina.co.uk/Icons/iSPSWUK0000G060a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G060"
"580","SWAROVSKI LEMON NECKLACE, BLUE, MIXED PLATING","http://www.mcfina.co.uk/Icons/iSPSWUK0000G061a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G061"
"580","CALVIN KLEIN LADIES BANGLE","http://www.mcfina.co.uk/Icons/iSSGOMU0000G153a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSGOMU0000G153"
"580","SAMSONITE UPLITE BEAUTY CASE IN BLACK/GOLD","http://www.mcfina.co.uk/Icons/iLUAIML0000G263a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G263"
"590","SWAROVSKI CRYSTALDUST CUFF, GRAY","http://www.mcfina.co.uk/Icons/iSSSWUK0000G025a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSWUK0000G025"
"590","SOPHIE CONRAN FOR ARTHUR PRICE FISH EATERS","http://www.mcfina.co.uk/Icons/iCUARPL0000G069a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CUARPL0000G069"
"600","MENS BRACELET STRAP WATCH, GUNMETAL","http://www.mcfina.co.uk/Icons/iSSSTPU0000G102a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G102"
"600","SEKONDA BROWN LEATHER GENTS WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G106a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G106"
"600","CLASSIC CENTURY BLACK BALL PEN","http://www.mcfina.co.uk/Icons/iPNATCL0000G018a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/PNATCL0000G018"
"600","SEKONDA LADIES HARMONY WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G107a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G107"
"600","WILSON BLAZE S1600 BADMINTON RACKET","http://www.mcfina.co.uk/Icons/iSOAMSP0000G146a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SOAMSP0000G146"
"600","PRAKTICA LUXMEDIA Z250 CAMERA BLACK","http://www.mcfina.co.uk/Icons/iCADITE0000G108a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CADITE0000G108"
"615","CARRS SILVER PLATED PHOTO FRAME","http://www.mcfina.co.uk/Icons/iFRCARR0000G001a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/FRCARR0000G001"
"620","SERVING TRAY QUEEN ANNE SILVER PLATED","http://www.mcfina.co.uk/Icons/iSERVINGTRAY3a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SERVINGTRAY3"
"630","SAMSONITE VECTURA EVO 16 INCH LAPTOP CASE","http://www.mcfina.co.uk/Icons/iLUAIML0000G269a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G269"
"630","SAMSONITE PRO-DLX 5 SLG WALLET - BLACK","http://www.mcfina.co.uk/Icons/iLEAIML0000G044a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LEAIML0000G044"
"638","SET OF FOUR COFFEE GLASSES","http://www.mcfina.co.uk/Icons/iGLVBUL0000G013a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GLVBUL0000G013"
"640","REMINGTON EP7700 7-IN-1 CORDLESS EPILATOR","http://www.mcfina.co.uk/Icons/iHEELFI0000G039a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HEELFI0000G039"
"650","9CT YELLOW GOLD TEXTURED BALL STUD EARRINGS","http://www.mcfina.co.uk/Icons/i09GECK0000G058a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/09GECK0000G058"
"650","SAMSONITE SPARK SNG SHOULDER BAG","http://www.mcfina.co.uk/Icons/iLUAIML0000G232a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G232"
"650","JOSEPH JOSEPH ELEVATE CAROUSEL SET WITH TONGS","http://www.mcfina.co.uk/Icons/iCWJOSE0000G050a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWJOSE0000G050"
"650","WILSON BLADE LIGHT SQUASH RACQUET SET","http://www.mcfina.co.uk/Icons/iSOAMSP0000G150a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SOAMSP0000G150"
"670","AMAZONAS HAMMOCK AND HOOK SET","http://www.mcfina.co.uk/Icons/iOALAMI0000G021a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/OALAMI0000G021"
"675","MENS CURB CHAIN NECKLACE","http://www.mcfina.co.uk/Icons/iSTGECK0000G100a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G100"
"680","SONY BLUETOOTH WIRELESS HEADPHONES","http://www.mcfina.co.uk/Icons/iELELPR0000G239a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELPR0000G239"
"690","CALVIN KLEIN GENTS BANGLE","http://www.mcfina.co.uk/Icons/iSSGOMU0000G125a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSGOMU0000G125"
"690","SWAROVSKI ICONIC SWAN PENDANT","http://www.mcfina.co.uk/Icons/iGPSWUK0000G001a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPSWUK0000G001"
"690","SWAROVSKI SPARKLING PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iGPSWUK0000G002a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPSWUK0000G002"
"690","SWAROVSKI SWAN NECKLACE","http://www.mcfina.co.uk/Icons/iSPSWUK0000G037a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G037"
"690","SWAROVSKI ATTRACT LIGHT PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iSPSWUK0000G038a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G038"
"690","KRIS BEAR - TAKE MY HEART","http://www.mcfina.co.uk/Icons/iGLSWUK0000G038a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GLSWUK0000G038"
"700","CALVIN KLEIN ROSE GOLD PLATED COIL PENDANT","http://www.mcfina.co.uk/Icons/iGPGOMU0000G004a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPGOMU0000G004"
"700","CALVIN KLEIN WARM ROSE BRACELET","http://www.mcfina.co.uk/Icons/iGPGOMU0000G005a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPGOMU0000G005"
"710","VILLEROY &amp; BOCH SALT &amp; PEPPER GRINDER","http://www.mcfina.co.uk/Icons/iHWVBUL0000G014a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/HWVBUL0000G014"
"710","THREE TIER JEWELLERY BOX","http://www.mcfina.co.uk/Icons/iBXDUDE0000G028a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/BXDUDE0000G028"
"710","ACCURIST MEN'S CLASSIC WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G126a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G126"
"718","VILLEROY &amp; BOCH FIVE PIECE ANTIPASTI SET","http://www.mcfina.co.uk/Icons/iCHVBUL0000G012a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CHVBUL0000G012"
"720","AMEFA TWENTY-FOUR PIECE CUTLERY SET","http://www.mcfina.co.uk/Icons/iCUAMEF0000G037a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CUAMEF0000G037"
"720","CELESTRON TRAVELSCOPE 70","http://www.mcfina.co.uk/Icons/iOPELPR0000G005a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/OPELPR0000G005"
"730","SAMSONITE PARADIVER MEDIUM BACKPACK","http://www.mcfina.co.uk/Icons/iLUAIML0000G222a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G222"
"730","SAMSONITE PARADIVER MEDIUM BACKPACK","http://www.mcfina.co.uk/Icons/iLUAIML0000G223a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/LUAIML0000G223"
"740","LUSTROUS CHROME BALL PEN AND PENCIL SET","http://www.mcfina.co.uk/Icons/iPNATCL0000G019a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/PNATCL0000G019"
"740","SWAROVSKI SUBTLE BRACELET","http://www.mcfina.co.uk/Icons/iSPSWUK0000G041a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G041"
"740","SWAROVSKI GENTS DIAGONAL LEATHER BRACELET","http://www.mcfina.co.uk/Icons/iSPSWUK0000G047a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G047"
"740","SWAROVSKI LOVELY BRACELET, WHITE","http://www.mcfina.co.uk/Icons/iSPSWUK0000G056a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G056"
"740","SWAROVSKI LIFELONG BANGLE","http://www.mcfina.co.uk/Icons/iGPSWUK0000G013a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPSWUK0000G013"
"750","SWAROVSKI ICONIC SWAN PIERCED EARRINGS","http://www.mcfina.co.uk/Icons/iSPSWUK0000G039a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SPSWUK0000G039"
"750","ACCURIST WOMEN'S CLASSIC WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G110a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G110"
"750","LE CREUSET 20CM 3PLY OMLETTE PAN","http://www.mcfina.co.uk/Icons/iCWLCUL0000G138a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWLCUL0000G138"
"750","SEKSY ROCKS LADIES STONE SET STRAP WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G121a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G121"
"750","PIONEER WIRELESS OVER EAR HEADPHONES","http://www.mcfina.co.uk/Icons/iELELPR0000G252a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/ELELPR0000G252"
"750","ACCURIST WOMEN'S CLASSIC WATCH 8285","http://www.mcfina.co.uk/Icons/iSSSTPU0000G123a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G123"
"750","LM250 LEVER MODEL BLACK","http://www.mcfina.co.uk/Icons/iBWLCUL0000G004a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/BWLCUL0000G004"
"750","CHOPPING BOARD SET WITH STAINLESS-STEEL CASE","http://www.mcfina.co.uk/Icons/iCWJOSE0000G035a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CWJOSE0000G035"
"750","SET OF FOUR CHAMPAGNE FLUTES","http://www.mcfina.co.uk/Icons/iGLRSCL0000G043a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GLRSCL0000G043"
"750","LYNX LADIES CRYSTAL FAIRWAY WOOD","http://www.mcfina.co.uk/Icons/iSOGOLF0000G062a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SOGOLF0000G062"
"750","SEKONDA MENS CHRONOGRAPH LEATHER STRAP WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G116a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G116"
"750","SEKONDA MENS CLASSIC LEATHER DUAL-TIME WATCH","http://www.mcfina.co.uk/Icons/iSSSTPU0000G125a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/SSSTPU0000G125"
"770","SILVER PAVE CUBIC ZIRCONIA DISC PENDANT &amp; EARRINGS","http://www.mcfina.co.uk/Icons/iSTGECK0000G113a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G113"
"780","BRASIL MOCCA HANGING CHAIR","http://www.mcfina.co.uk/Icons/iOALAMI0000G013a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/OALAMI0000G013"
"780","FRED BENNETT GENTS STERLING SILVER RING","http://www.mcfina.co.uk/Icons/iSTGECK0000G109a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G109"
"790","SWAROVSKI TENNIS BRACELET","http://www.mcfina.co.uk/Icons/iSTSWUK0000G009a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STSWUK0000G009"
"790","ARTHUR PRICE MONSOON MIRAGE 16-PIECE CUTLERY","http://www.mcfina.co.uk/Icons/iCUARPL0000G062a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/CUARPL0000G062"
"790","SWAROVSKI DUO EVIL EYE BANGLE","http://www.mcfina.co.uk/Icons/iGPSWUK0000G004a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GPSWUK0000G004"
"790","DARTINGTON FLORABUNDANCE LILY VASE","http://www.mcfina.co.uk/Icons/iGLDACL0000G039a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/GLDACL0000G039"
"800","CROSS CENTURY II MEDALIST FOUNTAIN PEN","http://www.mcfina.co.uk/Icons/iPNATCL0000G021a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/PNATCL0000G021"
"800","FRED BENNETT LEATHER CORD CLASP BRACELET","http://www.mcfina.co.uk/Icons/iSTGECK0000G079a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/STGECK0000G079"
"800","KARCHER WV5 PREMIUM WINDOW VACUUM CLEANER","http://www.mcfina.co.uk/Icons/iTOEPEI0000G009a.jpg","https://www.therewardsite.com/mgsgifts/ProductDetails/TOEPEI0000G009"
